INDNAICS,SOC_LABEL,RACE_HISP,RACE_TOT,RACE_TOT_cv,TOT_MFG_WORKERS,RACE_MFG_SHARE,TOT_OCC_WORKERS,OCC_MFG_SHARE
3114,Office and Administrative Support Occupations,Non-Hispanic AIAN,0,NaN,6728,0,544,0
3114,Production Occupations,Non-Hispanic AIAN,0,NaN,6728,0,2520,0
3114,Protective Service Occupations,Non-Hispanic AIAN,0,NaN,6728,0,29,0
3114,Sales and Related Occupations,Non-Hispanic AIAN,0,NaN,6728,0,255,0
3114,Tarnsportation and Material Moving Occupations,Non-Hispanic AIAN,0,NaN,6728,0,1263,0
3114,Architecture and Engineering Occupations,Non-Hispanic Asian,0,NaN,6728,0,33,0
3114,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic Asian,0,NaN,6728,0,52,0
3114,Business and Financial Operations Occupations,Non-Hispanic Asian,37,0.9759152210242111,6728,0.0054994054696789535,504,0.07341269841269842
3114,Computer and Mathematical Occupations,Non-Hispanic Asian,87,1.008410267207833,6728,0.01293103448275862,169,0.514792899408284
3114,"Farming, Fishing, and Forestry Occupations",Non-Hispanic Asian,0,NaN,6728,0,38,0
3114,Food Preparation and Service Occupations,Non-Hispanic Asian,22,0.9805968835020252,6728,0.0032699167657550534,127,0.1732283464566929
3114,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Asian,0,NaN,6728,0,258,0
3114,Legal Occupations,Non-Hispanic Asian,0,NaN,6728,0,15,0
3114,"Life, Physical, and Social Science Occupations",Non-Hispanic Asian,0,NaN,6728,0,101,0
3114,Management Occupations,Non-Hispanic Asian,56,0.5571600272079534,6728,0.008323424494649227,820,0.06829268292682927
3114,Office and Administrative Support Occupations,Non-Hispanic Asian,33,0.7534432743589711,6728,0.004904875148632581,544,0.06066176470588235
3114,Production Occupations,Non-Hispanic Asian,86,0.740913042326754,6728,0.012782401902497027,2520,0.034126984126984124
3114,Protective Service Occupations,Non-Hispanic Asian,0,NaN,6728,0,29,0
3114,Sales and Related Occupations,Non-Hispanic Asian,24,1.0210884035076384,6728,0.0035671819262782403,255,0.09411764705882353
3114,Tarnsportation and Material Moving Occupations,Non-Hispanic Asian,56,0.9958459638284776,6728,0.008323424494649227,1263,0.04433887569279493
3114,Architecture and Engineering Occupations,Non-Hispanic Black,0,NaN,6728,0,33,0
3114,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic Black,0,NaN,6728,0,52,0
3114,Business and Financial Operations Occupations,Non-Hispanic Black,36,0.7295567739523451,6728,0.00535077288941736,504,0.07142857142857142
3114,Computer and Mathematical Occupations,Non-Hispanic Black,0,NaN,6728,0,169,0
3114,"Farming, Fishing, and Forestry Occupations",Non-Hispanic Black,38,1.0541108027563015,6728,0.005648038049940547,38,1
3114,Food Preparation and Service Occupations,Non-Hispanic Black,0,NaN,6728,0,127,0
3114,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Black,0,NaN,6728,0,258,0
3114,Legal Occupations,Non-Hispanic Black,0,NaN,6728,0,15,0
3114,"Life, Physical, and Social Science Occupations",Non-Hispanic Black,18,0.9761033642897549,6728,0.00267538644470868,101,0.1782178217821782
3114,Management Occupations,Non-Hispanic Black,71,0.6220745858169912,6728,0.010552913198573127,820,0.08658536585365853
3114,Office and Administrative Support Occupations,Non-Hispanic Black,0,NaN,6728,0,544,0
3114,Production Occupations,Non-Hispanic Black,127,0.5246098077913726,6728,0.018876337693222354,2520,0.0503968253968254
3114,Protective Service Occupations,Non-Hispanic Black,0,NaN,6728,0,29,0
3114,Sales and Related Occupations,Non-Hispanic Black,0,NaN,6728,0,255,0
3114,Tarnsportation and Material Moving Occupations,Non-Hispanic Black,142,0.49123946004139935,6728,0.021105826397146255,1263,0.11243072050673
3114,Architecture and Engineering Occupations,Non-Hispanic Multiracial,0,NaN,6728,0,33,0
3114,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic Multiracial,0,NaN,6728,0,52,0
3114,Business and Financial Operations Occupations,Non-Hispanic Multiracial,0,NaN,6728,0,504,0
3114,Computer and Mathematical Occupations,Non-Hispanic Multiracial,0,NaN,6728,0,169,0
3114,"Farming, Fishing, and Forestry Occupations",Non-Hispanic Multiracial,0,NaN,6728,0,38,0
3114,Food Preparation and Service Occupations,Non-Hispanic Multiracial,0,NaN,6728,0,127,0
3114,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Multiracial,0,NaN,6728,0,258,0
3114,Legal Occupations,Non-Hispanic Multiracial,0,NaN,6728,0,15,0
3114,"Life, Physical, and Social Science Occupations",Non-Hispanic Multiracial,0,NaN,6728,0,101,0
3114,Management Occupations,Non-Hispanic Multiracial,0,NaN,6728,0,820,0
3114,Office and Administrative Support Occupations,Non-Hispanic Multiracial,0,NaN,6728,0,544,0
3114,Production Occupations,Non-Hispanic Multiracial,10,1.3505554412907306,6728,0.0014863258026159335,2520,0.003968253968253968
3114,Protective Service Occupations,Non-Hispanic Multiracial,0,NaN,6728,0,29,0
3114,Sales and Related Occupations,Non-Hispanic Multiracial,0,NaN,6728,0,255,0
3114,Tarnsportation and Material Moving Occupations,Non-Hispanic Multiracial,0,NaN,6728,0,1263,0
3114,Architecture and Engineering Occupations,Non-Hispanic Other,0,NaN,6728,0,33,0
3114,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic Other,0,NaN,6728,0,52,0
3114,Business and Financial Operations Occupations,Non-Hispanic Other,0,NaN,6728,0,504,0
3114,Computer and Mathematical Occupations,Non-Hispanic Other,0,NaN,6728,0,169,0
3114,"Farming, Fishing, and Forestry Occupations",Non-Hispanic Other,0,NaN,6728,0,38,0
3114,Food Preparation and Service Occupations,Non-Hispanic Other,0,NaN,6728,0,127,0
3114,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Other,0,NaN,6728,0,258,0
3114,Legal Occupations,Non-Hispanic Other,0,NaN,6728,0,15,0
3114,"Life, Physical, and Social Science Occupations",Non-Hispanic Other,0,NaN,6728,0,101,0
3114,Management Occupations,Non-Hispanic Other,0,NaN,6728,0,820,0
3114,Office and Administrative Support Occupations,Non-Hispanic Other,0,NaN,6728,0,544,0
3114,Production Occupations,Non-Hispanic Other,0,NaN,6728,0,2520,0
3114,Protective Service Occupations,Non-Hispanic Other,0,NaN,6728,0,29,0
3114,Sales and Related Occupations,Non-Hispanic Other,0,NaN,6728,0,255,0
3114,Tarnsportation and Material Moving Occupations,Non-Hispanic Other,0,NaN,6728,0,1263,0
3114,Architecture and Engineering Occupations,Non-Hispanic White,17,0.9844816667917871,6728,0.002526753864447087,33,0.5151515151515151
3114,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic White,16,0.9924519824656506,6728,0.0023781212841854932,52,0.3076923076923077
3114,Business and Financial Operations Occupations,Non-Hispanic White,264,0.3132406283202846,6728,0.039239001189060645,504,0.5238095238095238
3114,Computer and Mathematical Occupations,Non-Hispanic White,70,0.5137695822773759,6728,0.010404280618311534,169,0.41420118343195267
3114,"Farming, Fishing, and Forestry Occupations",Non-Hispanic White,0,NaN,6728,0,38,0
3114,Food Preparation and Service Occupations,Non-Hispanic White,17,1.0959977521255961,6728,0.002526753864447087,127,0.13385826771653545
3114,"Installation, Maintenance, and Repair Occupations",Non-Hispanic White,88,0.47460700358427044,6728,0.013079667063020214,258,0.34108527131782945
3114,Legal Occupations,Non-Hispanic White,15,1.0054297036038318,6728,0.0022294887039239,15,1
3114,"Life, Physical, and Social Science Occupations",Non-Hispanic White,51,0.7034271025353763,6728,0.00758026159334126,101,0.504950495049505
3114,Management Occupations,Non-Hispanic White,606,0.26729922850809623,6728,0.09007134363852556,820,0.7390243902439024
3114,Office and Administrative Support Occupations,Non-Hispanic White,339,0.2835873198807483,6728,0.050386444708680145,544,0.6231617647058824
3114,Production Occupations,Non-Hispanic White,536,0.24769065935380064,6728,0.07966706302021404,2520,0.2126984126984127
3114,Protective Service Occupations,Non-Hispanic White,0,NaN,6728,0,29,0
3114,Sales and Related Occupations,Non-Hispanic White,231,0.29439457516901546,6728,0.03433412604042806,255,0.9058823529411765
3114,Tarnsportation and Material Moving Occupations,Non-Hispanic White,206,0.44580448008213924,6728,0.030618311533888228,1263,0.16310372129849565
3115,Architecture and Engineering Occupations,Hispanic AIAN,0,NaN,4347,0,50,0
3115,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic AIAN,0,NaN,4347,0,13,0
3115,Building and Grounds Cleaning and Maintenance Occupations,Hispanic AIAN,0,NaN,4347,0,109,0
3115,Business and Financial Operations Occupations,Hispanic AIAN,0,NaN,4347,0,351,0
3115,Computer and Mathematical Occupations,Hispanic AIAN,0,NaN,4347,0,359,0
3115,Construction and Extraction Occupations,Hispanic AIAN,0,NaN,4347,0,28,0
3115,"Farming, Fishing, and Forestry Occupations",Hispanic AIAN,0,NaN,4347,0,31,0
3115,"Installation, Maintenance, and Repair Occupations",Hispanic AIAN,0,NaN,4347,0,31,0
3115,Legal Occupations,Hispanic AIAN,0,NaN,4347,0,40,0
3115,"Life, Physical, and Social Science Occupations",Hispanic AIAN,0,NaN,4347,0,286,0
3115,Management Occupations,Hispanic AIAN,0,NaN,4347,0,765,0
3115,Office and Administrative Support Occupations,Hispanic AIAN,0,NaN,4347,0,389,0
3115,Production Occupations,Hispanic AIAN,0,NaN,4347,0,1097,0
3115,Protective Service Occupations,Hispanic AIAN,0,NaN,4347,0,22,0
3115,Sales and Related Occupations,Hispanic AIAN,0,NaN,4347,0,156,0
3115,Tarnsportation and Material Moving Occupations,Hispanic AIAN,25,1.0122845449773497,4347,0.005751092707614446,620,0.04032258064516129
3115,Architecture and Engineering Occupations,Hispanic Asian,0,NaN,4347,0,50,0
3115,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Asian,0,NaN,4347,0,13,0
3115,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Asian,0,NaN,4347,0,109,0
3115,Business and Financial Operations Occupations,Hispanic Asian,0,NaN,4347,0,351,0
3115,Computer and Mathematical Occupations,Hispanic Asian,0,NaN,4347,0,359,0
3115,Construction and Extraction Occupations,Hispanic Asian,0,NaN,4347,0,28,0
3115,"Farming, Fishing, and Forestry Occupations",Hispanic Asian,0,NaN,4347,0,31,0
3115,"Installation, Maintenance, and Repair Occupations",Hispanic Asian,0,NaN,4347,0,31,0
3115,Legal Occupations,Hispanic Asian,0,NaN,4347,0,40,0
3115,"Life, Physical, and Social Science Occupations",Hispanic Asian,0,NaN,4347,0,286,0
3115,Management Occupations,Hispanic Asian,0,NaN,4347,0,765,0
3115,Office and Administrative Support Occupations,Hispanic Asian,0,NaN,4347,0,389,0
3115,Production Occupations,Hispanic Asian,0,NaN,4347,0,1097,0
3115,Protective Service Occupations,Hispanic Asian,0,NaN,4347,0,22,0
3115,Sales and Related Occupations,Hispanic Asian,0,NaN,4347,0,156,0
3115,Tarnsportation and Material Moving Occupations,Hispanic Asian,0,NaN,4347,0,620,0
3115,Architecture and Engineering Occupations,Hispanic Black,0,NaN,4347,0,50,0
3115,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Black,0,NaN,4347,0,13,0
3115,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Black,0,NaN,4347,0,109,0
3115,Business and Financial Operations Occupations,Hispanic Black,0,NaN,4347,0,351,0
3115,Computer and Mathematical Occupations,Hispanic Black,0,NaN,4347,0,359,0
3115,Construction and Extraction Occupations,Hispanic Black,0,NaN,4347,0,28,0
3115,"Farming, Fishing, and Forestry Occupations",Hispanic Black,0,NaN,4347,0,31,0
3115,"Installation, Maintenance, and Repair Occupations",Hispanic Black,0,NaN,4347,0,31,0
3115,Legal Occupations,Hispanic Black,0,NaN,4347,0,40,0
3115,"Life, Physical, and Social Science Occupations",Hispanic Black,0,NaN,4347,0,286,0
3115,Management Occupations,Hispanic Black,0,NaN,4347,0,765,0
3115,Office and Administrative Support Occupations,Hispanic Black,0,NaN,4347,0,389,0
3115,Production Occupations,Hispanic Black,0,NaN,4347,0,1097,0
3115,Protective Service Occupations,Hispanic Black,0,NaN,4347,0,22,0
3115,Sales and Related Occupations,Hispanic Black,0,NaN,4347,0,156,0
3115,Tarnsportation and Material Moving Occupations,Hispanic Black,0,NaN,4347,0,620,0
3115,Architecture and Engineering Occupations,Hispanic Multiracial,0,NaN,4347,0,50,0
3115,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Multiracial,0,NaN,4347,0,13,0
3115,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Multiracial,0,NaN,4347,0,109,0
3115,Business and Financial Operations Occupations,Hispanic Multiracial,0,NaN,4347,0,351,0
3115,Computer and Mathematical Occupations,Hispanic Multiracial,0,NaN,4347,0,359,0
3115,Construction and Extraction Occupations,Hispanic Multiracial,0,NaN,4347,0,28,0
3115,"Farming, Fishing, and Forestry Occupations",Hispanic Multiracial,31,1.1551360222799663,4347,0.007131354957441914,31,1
3115,"Installation, Maintenance, and Repair Occupations",Hispanic Multiracial,10,1.015135458941318,4347,0.002300437083045779,31,0.3225806451612903
3115,Legal Occupations,Hispanic Multiracial,0,NaN,4347,0,40,0
3115,"Life, Physical, and Social Science Occupations",Hispanic Multiracial,0,NaN,4347,0,286,0
3115,Management Occupations,Hispanic Multiracial,0,NaN,4347,0,765,0
3115,Office and Administrative Support Occupations,Hispanic Multiracial,0,NaN,4347,0,389,0
3115,Production Occupations,Hispanic Multiracial,31,1.1182201183535068,4347,0.007131354957441914,1097,0.028258887876025523
3115,Protective Service Occupations,Hispanic Multiracial,0,NaN,4347,0,22,0
3115,Sales and Related Occupations,Hispanic Multiracial,0,NaN,4347,0,156,0
3115,Tarnsportation and Material Moving Occupations,Hispanic Multiracial,0,NaN,4347,0,620,0
3115,Architecture and Engineering Occupations,Hispanic Other,0,NaN,4347,0,50,0
3115,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Other,0,NaN,4347,0,13,0
3115,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Other,66,1.0205982328930367,4347,0.01518288474810214,109,0.6055045871559633
3115,Business and Financial Operations Occupations,Hispanic Other,76,1.0115931183628692,4347,0.017483321831147917,351,0.21652421652421652
3115,Computer and Mathematical Occupations,Hispanic Other,0,NaN,4347,0,359,0
3115,Construction and Extraction Occupations,Hispanic Other,0,NaN,4347,0,28,0
3115,"Farming, Fishing, and Forestry Occupations",Hispanic Other,0,NaN,4347,0,31,0
3115,"Installation, Maintenance, and Repair Occupations",Hispanic Other,0,NaN,4347,0,31,0
3115,Legal Occupations,Hispanic Other,0,NaN,4347,0,40,0
3115,"Life, Physical, and Social Science Occupations",Hispanic Other,0,NaN,4347,0,286,0
3115,Management Occupations,Hispanic Other,50,0.9757971100592582,4347,0.011502185415228893,765,0.06535947712418301
3115,Office and Administrative Support Occupations,Hispanic Other,42,1.0504561151645608,4347,0.00966183574879227,389,0.10796915167095116
3115,Production Occupations,Hispanic Other,42,0.7604897574601607,4347,0.00966183574879227,1097,0.03828623518687329
3115,Protective Service Occupations,Hispanic Other,0,NaN,4347,0,22,0
3115,Sales and Related Occupations,Hispanic Other,0,NaN,4347,0,156,0
3115,Tarnsportation and Material Moving Occupations,Hispanic Other,76,0.6440046863269555,4347,0.017483321831147917,620,0.12258064516129032
3115,Architecture and Engineering Occupations,Hispanic White,0,NaN,4347,0,50,0
3115,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic White,0,NaN,4347,0,13,0
3115,Building and Grounds Cleaning and Maintenance Occupations,Hispanic White,8,1.061396485767689,4347,0.001840349666436623,109,0.07339449541284404
3115,Business and Financial Operations Occupations,Hispanic White,0,NaN,4347,0,351,0
3115,Computer and Mathematical Occupations,Hispanic White,68,1.0404190914305393,4347,0.015642972164711295,359,0.1894150417827298
3115,Construction and Extraction Occupations,Hispanic White,0,NaN,4347,0,28,0
3115,"Farming, Fishing, and Forestry Occupations",Hispanic White,0,NaN,4347,0,31,0
3115,"Installation, Maintenance, and Repair Occupations",Hispanic White,0,NaN,4347,0,31,0
3115,Legal Occupations,Hispanic White,0,NaN,4347,0,40,0
3115,"Life, Physical, and Social Science Occupations",Hispanic White,10,1.0220078277586722,4347,0.002300437083045779,286,0.03496503496503497
3115,Management Occupations,Hispanic White,13,1.0493728755559975,4347,0.0029905682079595123,765,0.01699346405228758
3115,Office and Administrative Support Occupations,Hispanic White,37,0.9987391613152942,4347,0.008511617207269381,389,0.09511568123393316
3115,Production Occupations,Hispanic White,452,0.31446879618864143,4347,0.1039797561536692,1097,0.41203281677301734
3115,Protective Service Occupations,Hispanic White,0,NaN,4347,0,22,0
3115,Sales and Related Occupations,Hispanic White,59,0.7786378695620424,4347,0.013572578789970095,156,0.3782051282051282
3115,Tarnsportation and Material Moving Occupations,Hispanic White,269,0.3718224830858832,4347,0.06188175753393145,620,0.4338709677419355
3115,Architecture and Engineering Occupations,Non-Hispanic AIAN,0,NaN,4347,0,50,0
3115,"Arts, Design, Entertainment, Sports, and Media Occupations",Non-Hispanic AIAN,0,NaN,4347,0,13,0
3115,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic AIAN,0,NaN,4347,0,109,0
3115,Business and Financial Operations Occupations,Non-Hispanic AIAN,0,NaN,4347,0,351,0
3115,Computer and Mathematical Occupations,Non-Hispanic AIAN,0,NaN,4347,0,359,0
3115,Construction and Extraction Occupations,Non-Hispanic AIAN,0,NaN,4347,0,28,0
3115,"Farming, Fishing, and Forestry Occupations",Non-Hispanic AIAN,0,NaN,4347,0,31,0
